addr,x,y,null,null.1
60000098:,000455bc,002c2594,".U...%,.",
60000098:,00045590,002c275c,".U..\',.",
60000098:,000455e8,002c2a84,".U...*,.",
60000098:,0004560c,002c2c18,".V...,,.",
60000098:,00045660,002c2f40,"`V..@/,.",
60000098:,00045684,002c30d0,".V...0,.",
60000098:,000456d0,002c3404,".V...4,.",
60000098:,00045748,002c38bc,"HW...8,.",
60000098:,000457c0,002c3d88,".W...=,.",
60000098:,00045838,002c4250,"8X..PB,.",
60000098:,000458ac,002c4710,".X...G,.",
60000098:,000458fc,002c4a3c,".X..<J,.",
60000098:,00045978,002c4efc,"xY...N,.",
60000098:,000459f4,002c53c8,".Y...S,.",
60000098:,00045a70,002c5884,"pZ...X,.",
60000098:,00045aec,002c5d48,".Z..H],.",
60000098:,00045b64,002c620c,"d[...b,.",
60000098:,00045bb0,002c6538,".[..8e,.",
60000098:,00045c2c,002c6a00,",\...j,.",
60000098:,00045c9c,002c6ec0,".\...n,.",
60000098:,00045d14,002c7380,".]...s,.",
60000098:,00045d64,002c76a4,"d]...v,.",
60000098:,00045dd8,002c7b6c,".]..l{,.",
60000098:,00045e54,002c802c,"T^..,.,.",
60000098:,00045ec8,002c84f0,".^....,.",
60000098:,00045f3c,002c89a8,"<_....,.",
60000098:,00045fb4,002c8e68,"._..h.,.",
60000098:,00046000,002c918c,".`....,.",
60000098:,00046074,002c964c,"t`..L.,.",
60000098:,000460e4,002c9b10,".`....,.",
60000098:,000460e4,002c9b10,".`....,.",
60000098:,00046160,002c9fd4,"`a....,.",
60000098:,00046160,002c9fd4,"`a....,.",
60000098:,000461d8,002ca48c,".a....,.",
60000098:,000461d8,002ca48c,".a....,.",
60000098:,00046248,002ca940,"Hb..@.,.",
60000098:,00046248,002ca940,"Hb..@.,.",
60000098:,000462bc,002cadf4,".b....,.",
60000098:,00046304,002cb120,.c..,".,."
60000098:,0004637c,002cb5ec,"|c....,.",
60000098:,000463f0,002cbaa0,".c....,.",
60000098:,00046468,002cbf5c,"hd..\.,.",
60000098:,000464b8,002cc284,".d....,.",
60000098:,0004652c,002cc748,",e..H.,.",
60000098:,000465a0,002ccc10,".e....,.",
60000098:,00046618,002cd0c4,".f....,.",
60000098:,00046694,002cd57c,".f..|.,.",
60000098:,000466e4,002cd8a8,".f....,.",
60000098:,0004675c,002cdd68,"\g..h.,.",
60000098:,000467d0,002ce21c,".g....,.",
60000098:,00046844,002ce6e4,"Dh....,.",
60000098:,00046894,002cea10,".h....,.",
60000098:,0004690c,002ceed4,".i....,.",
60000098:,00046984,002cf394,".i....,.",
